architecture_name,architecture_description,manufacturer_name,manufacturer_city,manufacturer_country,manufacturer_website,manufacturer_phone,manufacturer_email,cpu_model,cpu_manufacturer,cpu_cores,operating_system_name,operating_system_version,operating_system_os_type,computer_computer_type,computer_purchase_date,computer_original_cost,computer_installed_memory,computer_max_memory,computer_system_model,computer_serial_number,computer_cpu_count
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-01-07,1516.29,8,16,MacBook Air-20206944,A20240278P2NUX7,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-05-03,1031.53,8,16,Galaxy Tab S9-20236336,SAMS2024119YK7OB5Z,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-10-21,2145.38,32,64,MacBook Pro-20228083,A202001BQWWCFWK,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-07-17,1552.61,16,32,XPS 15-20221212,DELL2021047EON08SD,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-11-16,1115.28,8,16,Galaxy Tab S9-20227805,SAMS2021024BFCWMC1,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-04-11,1391.81,32,64,XPS 15-20232726,DELL202006Z31GDO6G,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-08-05,1610.25,64,128,Pavilion Desktop-20221523,HP202408FRRUHQRP,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-10-12,1011.56,8,16,Galaxy Tab S9-20202702,SAMS202201ADJUJ2IS,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-06-27,1550.27,16,32,ThinkPad X1 Carbon-20202962,LEN202111ASNT4O5U,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-10-08,2319.04,16,32,MacBook Pro-20231607,A202004I9OG5NGM,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-08-16,1500.76,8,16,MacBook Air-20231163,A202412JP8QHVFX,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-07-09,1533.49,16,32,ThinkPad X1 Carbon-20235653,LEN202002VE4H1DBJ,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-08-26,1578.76,8,16,MacBook Air-20231036,A202005NM40U986,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-01-15,1870.43,64,128,Pavilion Desktop-20204102,HP202208IPWAII89,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-08-30,2392.46,16,32,MacBook Pro-20222870,A202006MF9XZ2RJ,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-08-18,1825.28,32,64,Pavilion Desktop-20205219,HP202207EM7SU37A,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-05-15,2277.99,64,128,XPS Desktop-20223340,DELL202305PCPCD39B,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-03-06,1353.73,32,64,Galaxy Book3-20208011,SAMS202108A9M9TFPT,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-08-25,1590.25,16,32,ThinkPad X1 Carbon-20219146,LEN202301MYJLECS6,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-02-19,2127.74,16,32,MacBook Pro-20235152,A202411EKUYHNZ4,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-03-30,1841.95,32,64,Pavilion Desktop-20224417,HP202203B97JOAEP,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-10-21,1573.31,8,16,MacBook Air-20228826,A20210651EFAENF,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-08-29,1566.05,32,64,Galaxy Book3-20218695,SAMS202009D691LCT3,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-06-15,1519.81,8,16,MacBook Air-20215569,A2020064WO3JQ3B,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-07-23,2396.96,32,64,MacBook Pro-20209313,A2023092XB2MIUK,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-03-22,1391.88,32,64,XPS 15-20217897,DELL202402EOK95OQU,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-08-22,1379.17,32,64,XPS 15-20207494,DELL202301TCAUST3H,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-12-18,2274.6,32,64,XPS Desktop-20208583,DELL202004QSU7KKA7,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-06-22,1360.53,16,32,ThinkPad X1 Carbon-20212179,LEN2024048YWIRVV9,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-07-13,2317.65,32,64,ThinkStation-20219993,LEN202303F62N9N0F,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-10-28,1436.85,32,64,Galaxy Book3-20226424,SAMS202103SMOHI6ZT,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-06-05,1345.68,32,64,ThinkPad X1 Carbon-20239585,LEN2021086ARDMEJ4,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-03-23,2140.58,64,128,XPS Desktop-20235503,DELL2022113UHHPVVU,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-08-03,2194.56,32,64,XPS Desktop-20214921,DELL202203A1ZO3D46,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-09-30,1461.76,32,64,XPS 15-20214071,DELL20211013DJT8MP,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-01-16,2190.96,32,64,MacBook Pro-20232784,A202310NZLPFIBP,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-01-13,2488.19,32,64,ThinkStation-20214108,LEN2021072XSSXOLW,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-01-13,2384.03,32,64,ThinkStation-20224734,LEN20211263JEXJJY,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-07-21,1144.96,8,16,Galaxy Tab S9-20235489,SAMS202401GF0AN4BW,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-09-10,2068.31,16,32,MacBook Pro-20216461,A202205IQ5Q9EO7,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-05-09,1588.19,64,128,Pavilion Desktop-20216315,HP2023111ZS88B8W,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-03-24,2498.31,32,64,MacBook Pro-20215331,A202307RKVUSPCC,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-01-29,2487.35,64,128,ThinkStation-20239078,LEN2023045QS3UU6O,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-10-25,1430.13,16,32,ThinkPad X1 Carbon-20218397,LEN2024040TBWEG2D,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-11-28,1617.63,64,128,Pavilion Desktop-20239646,HP202207FKXM2ET6,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-11-02,1911.02,32,64,Pavilion Desktop-20214903,HP2024031XJMRYOI,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-06-21,1497.65,32,64,ThinkPad X1 Carbon-20204800,LEN202112G36JTYLI,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-02-27,1239.32,16,32,Envy x360-20227161,HP202108ZWHMHRYL,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-09-20,2140.79,64,128,ThinkStation-20237477,LEN202402E1FD4YOT,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-08-27,1429.41,32,64,ThinkPad X1 Carbon-20206508,LEN202210U12I5JP8,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-06-23,1061.38,32,64,Envy x360-20224450,HP2023044FOSKMVK,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-04-20,1422.63,16,32,XPS 15-20201938,DELL202306DGK5JRNU,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-03-28,1317.2,16,32,Galaxy Book3-20209703,SAMS202302HCPW634A,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-03-07,1353.49,16,32,Galaxy Book3-20219884,SAMS2022091R46P0XA,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-09-23,1417.83,32,64,XPS 15-20219875,DELL202405QAR63AWP,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-08-13,2228.97,64,128,ThinkStation-20221924,LEN202411VE2SJ53I,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-05-15,1090.26,8,16,Galaxy Tab S9-20238414,SAMS202301RZSFZK2Z,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-06-08,1454.91,16,32,Galaxy Book3-20223763,SAMS202110W2M2APQB,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-11-11,2451.86,32,64,MacBook Pro-20215781,A202306KYJE1WAC,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-02-27,2226.2,32,64,XPS Desktop-20238852,DELL2024029EIS4FY1,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-01-25,1409.02,16,32,MacBook Air-20206995,A2024101N87YMEW,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-01-14,1066.0,16,32,Envy x360-20215471,HP202408OD4PSW62,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-06-16,1323.89,32,64,Galaxy Book3-20202812,SAMS202004CWWM7TXD,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-03-09,1351.71,16,32,MacBook Air-20214300,A202206Z6OTV8MR,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-07-31,1365.03,8,16,MacBook Air-20213958,A202107GNWY7MNV,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-02-14,1323.62,16,32,Galaxy Book3-20205568,SAMS202401DZ9LQEUA,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-12-17,1259.9,16,32,Galaxy Tab S9-20235067,SAMS202202SA1XXT1H,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-12-17,1301.85,16,32,Galaxy Book3-20234124,SAMS202406RHWXC5M4,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-04-09,1506.67,16,32,ThinkPad X1 Carbon-20223694,LEN202101E4YI7XCT,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-11-13,1487.27,16,32,MacBook Air-20215733,A202402SCD9VKIV,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-02-06,1597.39,32,64,Pavilion Desktop-20209772,HP2023051X0M49QG,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-10-05,1313.12,16,32,MacBook Air-20237683,A2023074M4T8743,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-06-23,1192.0,32,64,Envy x360-20216446,HP202102P2ZPLHDU,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-05-20,1397.32,16,32,Galaxy Book3-20202821,SAMS202409IU5139KV,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-07-23,1119.53,16,32,Galaxy Tab S9-20213560,SAMS202212NLHM4F2Z,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-08-10,1072.7,16,32,Envy x360-20227675,HP202206FFPS5XT2,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-04-21,2490.13,32,64,ThinkStation-20215459,LEN202002K29H7HGL,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-11-01,1528.72,16,32,Galaxy Book3-20239884,SAMS2024085XY5TU1Z,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-05-26,1975.06,64,128,Pavilion Desktop-20238281,HP202104F4KQER4T,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-03-18,1394.31,16,32,ThinkPad X1 Carbon-20219607,LEN2021012MUE7E17,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-12-05,1249.28,16,32,Galaxy Tab S9-20208199,SAMS202312WKEGDC1H,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-02-16,1408.76,32,64,Galaxy Book3-20219364,SAMS202409GSHQBZTG,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-06-30,2324.14,64,128,XPS Desktop-20226208,DELL2023028O6OERSF,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-08-21,1574.34,32,64,Galaxy Book3-20228126,SAMS202008RZF1MY4P,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-05-19,2423.27,64,128,ThinkStation-20236812,LEN202401LDJ8TCL7,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-11-13,1354.72,32,64,XPS 15-20211435,DELL2021126B9IHD9U,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-04-15,1216.19,32,64,Envy x360-20214035,HP202411JNVKIJDH,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-06-03,1057.0,16,32,Envy x360-20214728,HP202405CIK3H3WU,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-08-02,1233.31,16,32,Envy x360-20239391,HP2023084OK9GOE1,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-11-16,2220.74,32,64,ThinkStation-20216318,LEN202112Q77LTKWN,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-10-18,1228.88,8,16,Galaxy Tab S9-20223386,SAMS202007HOOR0DPW,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-01-06,1346.34,32,64,ThinkPad X1 Carbon-20233259,LEN202203YL1J5PL7,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-11-15,1585.3,16,32,ThinkPad X1 Carbon-20238975,LEN202402DGESMX9M,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-09-03,1255.51,16,32,Envy x360-20217266,HP202006Y45RP81U,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-02-20,1381.31,16,32,Galaxy Book3-20229378,SAMS202207C8SQLW7V,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-11-16,2065.19,32,64,ThinkStation-20227569,LEN202204GLBE8DES,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-04-28,1687.92,64,128,Pavilion Desktop-20239082,HP202210IQSBRWPW,1
